Data;Hora;Consumo registado, Ativa (kW);Estado
2026/08/31;05:45;0,159;Real
2026/08/31;06:00;0,174;Real
2026/08/31;06:15;0,217;Real
2026/08/31;06:30;0,249;Real
2026/08/31;06:45;0,156;Real
2026/08/31;07:00;0,259;Real
2026/08/31;07:15;0,468;Real
2026/08/31;07:30;0,265;Real
2026/08/31;07:45;0,266;Real
2026/08/31;08:00;0,323;Real
2026/08/31;08:15;0,368;Estimado
2026/08/31;08:30;0,32;Real
2026/08/31;08:45;0,419;Real
2026/08/31;09:00;0,525;Real
2026/08/31;09:15;0,263;Real
2026/08/31;09:30;0,358;Real
2026/08/31;09:45;0,301;Real
2026/08/31;10:00;0,245;Real
2026/08/31;10:15;0,302;Real
2026/08/31;10:30;0,322;Real
2026/08/31;10:45;0,276;Real
2026/08/31;11:00;0,247;Real
2026/08/31;11:15;0,288;Real
2026/08/31;11:30;0,318;Real
2026/08/31;11:45;0,391;Real
2026/08/31;12:00;0,39;Real
2026/08/31;12:15;0,351;Real
2026/08/31;12:30;0,539;Real
2026/08/31;12:45;0,5;Estimado
2026/08/31;13:00;0,555;Real
2026/08/31;13:15;0,371;Real
2026/08/31;13:30;0,361;Real
2026/08/31;13:45;0,531;Real
2026/08/31;14:00;0,577;Real
2026/08/31;14:15;0,359;Real
2026/08/31;14:30;0,241;Real
2026/08/31;14:45;0,259;Real
2026/08/31;15:00;0,286;Real
2026/08/31;15:15;0,228;Real
2026/08/31;15:30;0,312;Real
2026/08/31;15:45;0,335;Real
2026/08/31;16:00;0,237;Real
2026/08/31;16:15;0,214;Real
2026/08/31;16:30;0,314;Real
2026/08/31;16:45;0,206;Real
2026/08/31;17:00;0,337;Real
2026/08/31;17:15;0,246;Real
2026/08/31;17:30;0,271;Real
2026/08/31;17:45;0,38;Real
2026/08/31;18:00;0,265;Real
2026/08/31;18:15;0,575;Real
2026/08/31;18:30;0,561;Real
2026/08/31;18:45;0,334;Real
2026/08/31;19:00;0,405;Real
2026/08/31;19:15;0,696;Real
2026/08/31;19:30;0,463;Real
2026/08/31;19:45;0,459;Real
2026/08/31;20:00;0,531;Real
2026/08/31;20:15;0,672;Real
2026/08/31;20:30;2,709;Real
2026/08/31;20:45;1,061;Real
2026/08/31;21:00;0,977;Real
2026/08/31;21:15;0,626;Real
2026/08/31;21:30;0,681;Real
2026/08/31;21:45;0,877;Real
2026/08/31;22:00;0,733;Real
2026/08/31;22:15;2,201;Real
2026/08/31;22:30;2,365;Real
2026/08/31;22:45;0,542;Real
2026/08/31;23:00;0,591;Real
2026/08/31;23:15;0,297;Real
2026/08/31;23:30;0,435;Real
2026/08/31;23:45;0,322;Real
2026/09/01;00:00;0,405;Real
2026/09/01;00:15;0,189;Real
2026/09/01;00:30;0,223;Real
2026/09/01;00:45;0,131;Real
2026/09/01;01:00;0,165;Real
2026/09/01;01:15;0,159;Real
2026/09/01;01:30;0,112;Real
2026/09/01;01:45;0,144;Real
2026/09/01;02:00;0,17;Real
2026/09/01;02:15;0,131;Real
2026/09/01;02:30;0,096;Estimado
2026/09/01;02:45;0,143;Real
2026/09/01;03:00;0,096;Real
2026/09/01;03:15;0,124;Real
2026/09/01;03:30;0,138;Real
2026/09/01;03:45;0,087;Real
2026/09/01;04:00;0,106;Real
2026/09/01;04:15;0,102;Real
2026/09/01;04:30;0,141;Real
2026/09/01;04:45;0,136;Real
2026/09/01;05:00;0,156;Estimado
2026/09/01;05:15;0,115;Real
2026/09/01;05:30;0,109;Real
2026/09/01;05:45;0,154;Real
2026/09/01;06:00;0,105;Real
2026/09/01;06:15;0,192;Real
2026/09/01;06:30;0,275;Real
2026/09/01;06:45;0,181;Real
2026/09/01;07:00;0,154;Real
2026/09/01;07:15;0,334;Real
2026/09/01;07:30;0,285;Real
2026/09/01;07:45;0,284;Real
2026/09/01;08:00;0,355;Real
2026/09/01;08:15;0,351;Real
2026/09/01;08:30;0,384;Real
2026/09/01;08:45;0,393;Real
2026/09/01;09:00;0,367;Real
2026/09/01;09:15;0,315;Real
2026/09/01;09:30;0,37;Real
2026/09/01;09:45;0,293;Real
2026/09/01;10:00;0,357;Real
2026/09/01;10:15;0,336;Real
2026/09/01;10:30;0,22;Real
2026/09/01;10:45;0,287;Real
2026/09/01;11:00;0,269;Real
2026/09/01;11:15;0,248;Real
2026/09/01;11:30;0,368;Real
2026/09/01;11:45;0,377;Real
2026/09/01;12:00;0,239;Real
2026/09/01;12:15;0,569;Real
2026/09/01;12:30;0,436;Real
2026/09/01;12:45;0,441;Real
2026/09/01;13:00;0,565;Real
2026/09/01;13:15;0,466;Real
2026/09/01;13:30;0,541;Real
2026/09/01;13:45;0,625;Real
2026/09/01;14:00;0,618;Real
2026/09/01;14:15;0,399;Real
2026/09/01;14:30;0,425;Real
2026/09/01;14:45;0,403;Real
2026/09/01;15:00;0,331;Real
2026/09/01;15:15;0,287;Real
2026/09/01;15:30;0,309;Real
2026/09/01;15:45;0,292;Real
2026/09/01;16:00;0,316;Real
2026/09/01;16:15;0,217;Real
2026/09/01;16:30;0,295;Real
2026/09/01;16:45;0,2;Real
2026/09/01;17:00;0,337;Real
2026/09/01;17:15;0,396;Real
2026/09/01;17:30;0,303;Real
2026/09/01;17:45;0,322;Real
2026/09/01;18:00;0,398;Real
2026/09/01;18:15;0,423;Real
2026/09/01;18:30;0,501;Real
2026/09/01;18:45;0,348;Real
2026/09/01;19:00;0,46;Real
2026/09/01;19:15;0,596;Real
2026/09/01;19:30;0,686;Real
2026/09/01;19:45;0,513;Real
2026/09/01;20:00;0,597;Real
2026/09/01;20:15;0,884;Real
2026/09/01;20:30;0,826;Real
2026/09/01;20:45;0,839;Real
2026/09/01;21:00;0,763;Real
2026/09/01;21:15;0,895;Real
2026/09/01;21:30;0,878;Real
2026/09/01;21:45;0,848;Real
2026/09/01;22:00;0,761;Real
2026/09/01;22:15;2,429;Real
2026/09/01;22:30;2,261;Real
2026/09/01;22:45;0,734;Real
2026/09/01;23:00;0,63;Real
2026/09/01;23:15;0,315;Real
2026/09/01;23:30;0,286;Real
2026/09/01;23:45;0,425;Real
2026/09/02;00:00;0,243;Real
2026/09/02;00:15;0,236;Real
2026/09/02;00:30;0,154;Real
2026/09/02;00:45;0,137;Real
2026/09/02;01:00;0,234;Real
2026/09/02;01:15;0,121;Real
2026/09/02;01:30;0,104;Real
2026/09/02;01:45;0,11;Real
2026/09/02;02:00;0,16;Real
2026/09/02;02:15;0,124;Real
2026/09/02;02:30;0,125;Real
2026/09/02;02:45;0,11;Real
2026/09/02;03:00;0,148;Real
2026/09/02;03:15;0,158;Real
2026/09/02;03:30;0,102;Real
2026/09/02;03:45;0,105;Real
2026/09/02;04:00;0,153;Real
2026/09/02;04:15;0,109;Real
2026/09/02;04:30;0,098;Real
2026/09/02;04:45;0,096;Real
2026/09/02;05:00;0,118;Real
2026/09/02;05:15;0,152;Real
2026/09/02;05:30;0,162;Real
2026/09/02;05:45;0,168;Real
2026/09/02;06:00;0,142;Estimado
2026/09/02;06:15;0,154;Real
2026/09/02;06:30;0,183;Real
2026/09/02;06:45;0,2;Real
2026/09/02;07:00;0,211;Real
2026/09/02;07:15;0,319;Real
2026/09/02;07:30;0,421;Real
2026/09/02;07:45;0,369;Real
2026/09/02;08:00;0,343;Real
2026/09/02;08:15;0,519;Real
2026/09/02;08:30;0,355;Real
2026/09/02;08:45;0,437;Real
2026/09/02;09:00;0,395;Real
2026/09/02;09:15;0,353;Real
2026/09/02;09:30;0,32;Real
2026/09/02;09:45;0,421;Real
2026/09/02;10:00;0,321;Real
2026/09/02;10:15;0,333;Real
2026/09/02;10:30;0,326;Real
2026/09/02;10:45;0,268;Real
2026/09/02;11:00;0,251;Real
2026/09/02;11:15;0,264;Real
2026/09/02;11:30;0,269;Real
2026/09/02;11:45;0,302;Real
2026/09/02;12:00;0,399;Real
2026/09/02;12:15;0,573;Real
2026/09/02;12:30;0,583;Real
2026/09/02;12:45;0,333;Real
2026/09/02;13:00;0,473;Real
2026/09/02;13:15;0,582;Real
2026/09/02;13:30;0,613;Estimado
2026/09/02;13:45;0,556;Real
2026/09/02;14:00;0,568;Real
2026/09/02;14:15;0,3;Real
2026/09/02;14:30;0,368;Real
2026/09/02;14:45;0,372;Real
2026/09/02;15:00;0,291;Real
2026/09/02;15:15;0,342;Real
2026/09/02;15:30;0,231;Real
2026/09/02;15:45;0,275;Real
2026/09/02;16:00;0,227;Real
2026/09/02;16:15;0,211;Real
2026/09/02;16:30;0,212;Real
2026/09/02;16:45;0,303;Real
2026/09/02;17:00;0,311;Real
2026/09/02;17:15;0,426;Real
2026/09/02;17:30;0,344;Real
2026/09/02;17:45;0,358;Real
2026/09/02;18:00;0,316;Real
2026/09/02;18:15;0,482;Real
2026/09/02;18:30;0,449;Real
2026/09/02;18:45;0,395;Real
2026/09/02;19:00;0,426;Real
2026/09/02;19:15;0,674;Real
2026/09/02;19:30;0,567;Real
2026/09/02;19:45;0,804;Real
2026/09/02;20:00;0,799;Real
2026/09/02;20:15;0,664;Real
2026/09/02;20:30;2,476;Real
2026/09/02;20:45;1,022;Real
2026/09/02;21:00;0,623;Real
2026/09/02;21:15;1,063;Real
2026/09/02;21:30;0,733;Real
2026/09/02;21:45;0,73;Real
2026/09/02;22:00;0,901;Real
2026/09/02;22:15;2,37;Real
2026/09/02;22:30;0,713;Real
2026/09/02;22:45;0,583;Real
2026/09/02;23:00;0,642;Real
2026/09/02;23:15;0,41;Real
2026/09/02;23:30;0,39;Real
2026/09/02;23:45;0,392;Real
2026/09/03;00:00;0,388;Real
2026/09/03;00:15;0,208;Real
2026/09/03;00:30;0,203;Real
2026/09/03;00:45;0,193;Real
2026/09/03;01:00;0,149;Real
2026/09/03;01:15;0,154;Real
2026/09/03;01:30;0,167;Real
2026/09/03;01:45;0,106;Real
2026/09/03;02:00;0,097;Real
2026/09/03;02:15;0,105;Real
2026/09/03;02:30;0,099;Real
2026/09/03;02:45;0,089;Real
2026/09/03;03:00;0,128;Real
2026/09/03;03:15;0,113;Real
2026/09/03;03:30;0,154;Real
2026/09/03;03:45;0,141;Real
2026/09/03;04:00;0,148;Real
2026/09/03;04:15;0,138;Real
2026/09/03;04:30;0,124;Real
2026/09/03;04:45;0,13;Real
2026/09/03;05:00;0,124;Real
2026/09/03;05:15;0,123;Real
2026/09/03;05:30;0,176;Real
2026/09/03;05:45;0,099;Real
2026/09/03;06:00;0,098;Real
2026/09/03;06:15;0,249;Real
2026/09/03;06:30;0,253;Real
2026/09/03;06:45;0,193;Real
2026/09/03;07:00;0,263;Real
2026/09/03;07:15;0,277;Real
2026/09/03;07:30;0,381;Real
2026/09/03;07:45;0,428;Real
2026/09/03;08:00;0,465;Real
2026/09/03;08:15;0,346;Real
2026/09/03;08:30;0,372;Real
2026/09/03;08:45;0,384;Real
2026/09/03;09:00;0,339;Real
2026/09/03;09:15;0,305;Real
2026/09/03;09:30;0,311;Real
2026/09/03;09:45;0,273;Real
2026/09/03;10:00;0,374;Real
2026/09/03;10:15;0,256;Real
2026/09/03;10:30;0,305;Real
2026/09/03;10:45;0,255;Real
2026/09/03;11:00;0,347;Real
2026/09/03;11:15;0,306;Real
2026/09/03;11:30;0,255;Real
2026/09/03;11:45;0,29;Real
2026/09/03;12:00;0,276;Real
2026/09/03;12:15;0,407;Real
2026/09/03;12:30;0,506;Real
2026/09/03;12:45;0,326;Real
2026/09/03;13:00;0,359;Real
2026/09/03;13:15;0,44;Real
2026/09/03;13:30;0,48;Real
2026/09/03;13:45;0,53;Estimado
2026/09/03;14:00;0,37;Real
2026/09/03;14:15;0,249;Real
2026/09/03;14:30;0,258;Real
2026/09/03;14:45;0,384;Real
2026/09/03;15:00;0,314;Real
2026/09/03;15:15;0,211;Real
2026/09/03;15:30;0,266;Real
2026/09/03;15:45;0,216;Real
2026/09/03;16:00;0,278;Real
2026/09/03;16:15;0,253;Real
2026/09/03;16:30;0,275;Real
2026/09/03;16:45;0,258;Real
2026/09/03;17:00;0,301;Real
2026/09/03;17:15;0,288;Real
2026/09/03;17:30;0,365;Real
2026/09/03;17:45;0,427;Real
2026/09/03;18:00;0,368;Real
2026/09/03;18:15;0,396;Real
2026/09/03;18:30;0,398;Real
2026/09/03;18:45;0,386;Real
2026/09/03;19:00;0,348;Real
2026/09/03;19:15;0,58;Real
2026/09/03;19:30;0,575;Real
2026/09/03;19:45;0,547;Real
2026/09/03;20:00;0,537;Real
2026/09/03;20:15;0,947;Real
2026/09/03;20:30;1,062;Real
2026/09/03;20:45;0,969;Real
2026/09/03;21:00;0,925;Real
2026/09/03;21:15;0,656;Real
2026/09/03;21:30;0,76;Real
2026/09/03;21:45;0,657;Real
2026/09/03;22:00;0,892;Real
2026/09/03;22:15;2,238;Real
2026/09/03;22:30;2,06;Real
2026/09/03;22:45;0,478;Real
2026/09/03;23:00;0,52;Real
2026/09/03;23:15;0,368;Real
2026/09/03;23:30;0,373;Real
2026/09/03;23:45;0,339;Real
2026/09/04;00:00;0,412;Real
2026/09/04;00:15;0,171;Real
2026/09/04;00:30;0,201;Real
2026/09/04;00:45;0,214;Real
2026/09/04;01:00;0,193;Real
2026/09/04;01:15;2,11;Real
2026/09/04;01:30;0,098;Real
2026/09/04;01:45;0,169;Real
2026/09/04;02:00;0,155;Real
2026/09/04;02:15;0,113;Real
2026/09/04;02:30;0,125;Estimado
2026/09/04;02:45;0,104;Real
2026/09/04;03:00;0,154;Real
2026/09/04;03:15;0,089;Real
2026/09/04;03:30;0,152;Real
2026/09/04;03:45;0,154;Real
2026/09/04;04:00;0,105;Real
2026/09/04;04:15;0,117;Real
2026/09/04;04:30;0,149;Real
2026/09/04;04:45;0,145;Real
2026/09/04;05:00;0,126;Real
2026/09/04;05:15;0,097;Real
2026/09/04;05:30;0,171;Real
2026/09/04;05:45;0,172;Real
2026/09/04;06:00;0,148;Real
2026/09/04;06:15;0,171;Real
2026/09/04;06:30;0,236;Real
2026/09/04;06:45;0,212;Real
2026/09/04;07:00;0,159;Real
2026/09/04;07:15;0,474;Real
2026/09/04;07:30;0,449;Real
2026/09/04;07:45;0,446;Estimado
2026/09/04;08:00;0,283;Real
2026/09/04;08:15;0,458;Real
2026/09/04;08:30;0,415;Real
2026/09/04;08:45;0,472;Real
2026/09/04;09:00;0,513;Real
2026/09/04;09:15;0,272;Real
2026/09/04;09:30;0,412;Real
2026/09/04;09:45;0,383;Real
2026/09/04;10:00;0,248;Real
2026/09/04;10:15;0,207;Real
2026/09/04;10:30;0,307;Real
2026/09/04;10:45;0,276;Real
2026/09/04;11:00;0,252;Real
2026/09/04;11:15;0,384;Real
2026/09/04;11:30;0,33;Real
2026/09/04;11:45;0,218;Real
2026/09/04;12:00;0,285;Real
2026/09/04;12:15;0,467;Real
2026/09/04;12:30;0,517;Real
2026/09/04;12:45;0,52;Real
2026/09/04;13:00;0,548;Real
2026/09/04;13:15;0,418;Real
2026/09/04;13:30;0,554;Real
2026/09/04;13:45;0,357;Real
2026/09/04;14:00;0,597;Real
2026/09/04;14:15;0,295;Real
2026/09/04;14:30;0,25;Real
2026/09/04;14:45;0,282;Real
2026/09/04;15:00;0,292;Real
2026/09/04;15:15;0,206;Real
2026/09/04;15:30;0,31;Real
2026/09/04;15:45;0,221;Real
2026/09/04;16:00;0,282;Real
2026/09/04;16:15;0,235;Real
2026/09/04;16:30;0,35;Real
2026/09/04;16:45;0,265;Real
2026/09/04;17:00;0,326;Real
2026/09/04;17:15;0,331;Real
2026/09/04;17:30;0,433;Real
2026/09/04;17:45;0,438;Real
2026/09/04;18:00;0,414;Real
2026/09/04;18:15;0,527;Real
2026/09/04;18:30;0,374;Real
2026/09/04;18:45;0,485;Real
2026/09/04;19:00;0,366;Real
2026/09/04;19:15;0,535;Real
2026/09/04;19:30;0,645;Real
2026/09/04;19:45;0,509;Real
2026/09/04;20:00;0,733;Real
2026/09/04;20:15;0,674;Real
2026/09/04;20:30;2,579;Real
2026/09/04;20:45;1,077;Real
2026/09/04;21:00;0,929;Real
2026/09/04;21:15;0,771;Real
2026/09/04;21:30;0,756;Real
2026/09/04;21:45;0,647;Real
2026/09/04;22:00;1,035;Real
2026/09/04;22:15;0,807;Real
2026/09/04;22:30;2,159;Real
2026/09/04;22:45;0,779;Real
2026/09/04;23:00;0,753;Real
2026/09/04;23:15;0,257;Real
2026/09/04;23:30;0,278;Real
2026/09/04;23:45;0,325;Real
2026/09/05;00:00;0,266;Real
2026/09/05;00:15;0,196;Real
2026/09/05;00:30;0,154;Real
2026/09/05;00:45;0,255;Real
2026/09/05;01:00;0,256;Real
2026/09/05;01:15;2,159;Real
2026/09/05;01:30;0,201;Real
2026/09/05;01:45;0,133;Real
2026/09/05;02:00;0,122;Real
2026/09/05;02:15;0,134;Real
2026/09/05;02:30;0,134;Real
2026/09/05;02:45;0,148;Real
2026/09/05;03:00;0,116;Real
2026/09/05;03:15;0,126;Estimado
2026/09/05;03:30;0,092;Real
2026/09/05;03:45;0,122;Real
2026/09/05;04:00;0,119;Real
2026/09/05;04:15;0,14;Real
2026/09/05;04:30;0,137;Real
2026/09/05;04:45;0,097;Real
2026/09/05;05:00;0,108;Real
2026/09/05;05:15;0,153;Real
2026/09/05;05:30;0,119;Real
2026/09/05;05:45;0,164;Real
2026/09/05;06:00;0,117;Real
2026/09/05;06:15;0,18;Real
2026/09/05;06:30;0,143;Real
2026/09/05;06:45;0,162;Real
2026/09/05;07:00;0,146;Real
2026/09/05;07:15;0,261;Real
2026/09/05;07:30;0,291;Real
2026/09/05;07:45;0,228;Real
2026/09/05;08:00;0,179;Real
2026/09/05;08:15;0,373;Real
2026/09/05;08:30;0,338;Real
2026/09/05;08:45;0,347;Real
2026/09/05;09:00;0,454;Real
2026/09/05;09:15;0,655;Real
2026/09/05;09:30;0,466;Real
2026/09/05;09:45;0,5;Real
2026/09/05;10:00;0,443;Real
2026/09/05;10:15;0,553;Real
2026/09/05;10:30;0,571;Real
2026/09/05;10:45;0,705;Real
2026/09/05;11:00;0,56;Real
2026/09/05;11:15;0,762;Real
2026/09/05;11:30;0,7;Real
2026/09/05;11:45;0,737;Real
2026/09/05;12:00;0,716;Real
2026/09/05;12:15;0,826;Real
2026/09/05;12:30;0,694;Real
2026/09/05;12:45;0,698;Real
2026/09/05;13:00;0,842;Real
2026/09/05;13:15;0,833;Real
2026/09/05;13:30;0,845;Real
2026/09/05;13:45;0,921;Real
2026/09/05;14:00;0,777;Real
2026/09/05;14:15;0,568;Real
2026/09/05;14:30;0,599;Real
2026/09/05;14:45;0,567;Real
2026/09/05;15:00;0,585;Real
2026/09/05;15:15;0,357;Real
2026/09/05;15:30;0,587;Real
2026/09/05;15:45;0,497;Real
2026/09/05;16:00;0,592;Real
2026/09/05;16:15;0,311;Real
2026/09/05;16:30;0,423;Real
2026/09/05;16:45;0,491;Real
2026/09/05;17:00;0,334;Real
2026/09/05;17:15;0,514;Real
2026/09/05;17:30;0,474;Real
2026/09/05;17:45;0,466;Real
2026/09/05;18:00;0,444;Real
2026/09/05;18:15;0,452;Real
2026/09/05;18:30;0,401;Real
2026/09/05;18:45;0,442;Real
2026/09/05;19:00;0,45;Real
2026/09/05;19:15;0,551;Real
2026/09/05;19:30;0,456;Real
2026/09/05;19:45;0,591;Real
2026/09/05;20:00;0,601;Real
2026/09/05;20:15;0,591;Real
2026/09/05;20:30;2,421;Real
2026/09/05;20:45;0,66;Estimado
2026/09/05;21:00;0,915;Real
2026/09/05;21:15;0,707;Real
2026/09/05;21:30;1,04;Real
2026/09/05;21:45;0,593;Real
2026/09/05;22:00;0,776;Real
2026/09/05;22:15;0,718;Real
2026/09/05;22:30;0,443;Real
2026/09/05;22:45;0,595;Real
2026/09/05;23:00;0,684;Real
2026/09/05;23:15;0,245;Real
2026/09/05;23:30;0,348;Real
2026/09/05;23:45;0,406;Real
2026/09/06;00:00;0,353;Real
